,XID,YID,n_XY,n_X,n_Y,n_Transactions,Support,Confidence,Lift
18812,OFF-AR-10001615,OFF-BI-10004506,1,7,5,5009,0.001397485,0.142857143,0.028571429
18813,OFF-BI-10001116,OFF-BI-10004506,1,10,5,5009,0.001996406,0.1,0.02
18814,OFF-BI-10001982,OFF-BI-10004506,1,7,5,5009,0.001397485,0.142857143,0.028571429
18815,OFF-EN-10000461,OFF-BI-10004506,1,8,5,5009,0.001597125,0.125,0.025
18816,OFF-PA-10004665,OFF-BI-10004506,1,5,5,5009,0.000998203,0.2,0.04
18817,TEC-AC-10001874,OFF-BI-10004506,1,3,5,5009,0.000598922,0.333333333,0.066666667
18818,OFF-AR-10001615,OFF-PA-10000327,1,7,6,5009,0.001397485,0.142857143,0.023809524
18819,OFF-BI-10001597,OFF-PA-10000327,1,12,6,5009,0.002395688,0.083333333,0.013888889
18820,OFF-BI-10004632,OFF-PA-10000327,1,14,6,5009,0.002794969,0.071428571,0.011904762
18821,OFF-EN-10001099,OFF-PA-10000327,1,5,6,5009,0.000998203,0.2,0.033333333
18822,OFF-EN-10001539,OFF-PA-10000327,1,7,6,5009,0.001397485,0.142857143,0.023809524
18823,OFF-EN-10004483,OFF-PA-10000327,1,7,6,5009,0.001397485,0.142857143,0.023809524
18824,OFF-LA-10001771,OFF-PA-10000327,1,5,6,5009,0.000998203,0.2,0.033333333
18825,OFF-PA-10000176,OFF-PA-10000327,1,8,6,5009,0.001597125,0.125,0.020833333
18826,OFF-PA-10002246,OFF-PA-10000327,1,6,6,5009,0.001197844,0.166666667,0.027777778
18827,OFF-ST-10001325,OFF-PA-10000327,1,11,6,5009,0.002196047,0.090909091,0.015151515
18828,OFF-ST-10004634,OFF-PA-10000327,1,6,6,5009,0.001197844,0.166666667,0.027777778
18829,TEC-AC-10004353,OFF-PA-10000327,1,7,6,5009,0.001397485,0.142857143,0.023809524
18830,TEC-PH-10001299,OFF-PA-10000327,1,5,6,5009,0.000998203,0.2,0.033333333
18831,TEC-PH-10002660,OFF-PA-10000327,1,6,6,5009,0.001197844,0.166666667,0.027777778
18832,OFF-AR-10001615,OFF-PA-10003016,1,7,5,5009,0.001397485,0.142857143,0.028571429
18833,OFF-AR-10003651,OFF-PA-10003016,1,6,5,5009,0.001197844,0.166666667,0.033333333
18834,OFF-EN-10001335,OFF-PA-10003016,1,6,5,5009,0.001197844,0.166666667,0.033333333
18835,OFF-PA-10001363,OFF-PA-10003016,1,5,5,5009,0.000998203,0.2,0.04
18836,OFF-PA-10002713,OFF-PA-10003016,1,8,5,5009,0.001597125,0.125,0.025
18837,OFF-ST-10003479,OFF-PA-10003016,1,7,5,5009,0.001397485,0.142857143,0.028571429
18838,OFF-AR-10001615,TEC-PH-10001299,1,7,5,5009,0.001397485,0.142857143,0.028571429
18839,OFF-BI-10001098,TEC-PH-10001299,1,9,5,5009,0.001796766,0.111111111,0.022222222
18840,OFF-BI-10004224,TEC-PH-10001299,1,8,5,5009,0.001597125,0.125,0.025
18841,OFF-EN-10001539,TEC-PH-10001299,1,7,5,5009,0.001397485,0.142857143,0.028571429
18842,OFF-EN-10004483,TEC-PH-10001299,1,7,5,5009,0.001397485,0.142857143,0.028571429
18843,OFF-LA-10004178,TEC-PH-10001299,1,3,5,5009,0.000598922,0.333333333,0.066666667
18844,OFF-PA-10000327,TEC-PH-10001299,1,6,5,5009,0.001197844,0.166666667,0.033333333
18845,OFF-PA-10002246,TEC-PH-10001299,1,6,5,5009,0.001197844,0.166666667,0.033333333
18846,TEC-PH-10001300,TEC-PH-10001299,1,5,5,5009,0.000998203,0.2,0.04
18847,TEC-PH-10001552,TEC-PH-10001299,1,10,5,5009,0.001996406,0.1,0.02
18848,OFF-AR-10001761,OFF-PA-10002262,1,6,6,5009,0.001197844,0.166666667,0.027777778
18849,OFF-BI-10001757,OFF-PA-10002262,1,10,6,5009,0.001996406,0.1,0.016666667
18850,OFF-PA-10002464,OFF-PA-10002262,1,4,6,5009,0.000798563,0.25,0.041666667
18851,OFF-PA-10004621,OFF-PA-10002262,1,7,6,5009,0.001397485,0.142857143,0.023809524
18852,OFF-ST-10001932,OFF-PA-10002262,1,7,6,5009,0.001397485,0.142857143,0.023809524
18853,OFF-ST-10002214,OFF-PA-10002262,2,9,6,5009,0.001796766,0.222222222,0.037037037
18854,TEC-AC-10004975,OFF-PA-10002262,1,4,6,5009,0.000798563,0.25,0.041666667
18855,TEC-PH-10002564,OFF-PA-10002262,1,8,6,5009,0.001597125,0.125,0.020833333
18856,TEC-PH-10004100,OFF-PA-10002262,1,6,6,5009,0.001197844,0.166666667,0.027777778
18857,OFF-AR-10001868,FUR-TA-10003715,1,8,4,5009,0.001597125,0.125,0.03125
18858,OFF-BI-10001597,FUR-TA-10003715,1,12,4,5009,0.002395688,0.083333333,0.020833333
18859,OFF-BI-10003291,FUR-TA-10003715,1,12,4,5009,0.002395688,0.083333333,0.020833333
18860,TEC-AC-10001432,FUR-TA-10003715,1,5,4,5009,0.000998203,0.2,0.05
18861,OFF-AR-10001897,OFF-LA-10004425,1,5,5,5009,0.000998203,0.2,0.04
18862,OFF-BI-10000320,OFF-LA-10004425,1,10,5,5009,0.001996406,0.1,0.02
18863,OFF-PA-10004000,OFF-LA-10004425,1,4,5,5009,0.000798563,0.25,0.05
18864,OFF-SU-10001664,OFF-LA-10004425,1,7,5,5009,0.001397485,0.142857143,0.028571429
18865,OFF-AR-10001915,FUR-TA-10002622,1,7,4,5009,0.001397485,0.142857143,0.035714286
18866,OFF-BI-10000948,FUR-TA-10002622,1,6,4,5009,0.001197844,0.166666667,0.041666667
18867,OFF-BI-10001153,FUR-TA-10002622,1,4,4,5009,0.000798563,0.25,0.0625
18868,OFF-PA-10000418,FUR-TA-10002622,1,6,4,5009,0.001197844,0.166666667,0.041666667
18869,OFF-PA-10004983,FUR-TA-10002622,1,6,4,5009,0.001197844,0.166666667,0.041666667
18870,OFF-AR-10001940,OFF-PA-10001583,1,4,2,5009,0.000798563,0.25,0.125
18871,OFF-EN-10003286,OFF-PA-10001583,1,7,2,5009,0.001397485,0.142857143,0.071428571
18872,OFF-PA-10003441,OFF-PA-10001583,1,11,2,5009,0.002196047,0.090909091,0.045454545
18873,TEC-PH-10003012,OFF-PA-10001583,1,10,2,5009,0.001996406,0.1,0.05
18874,OFF-AR-10001953,OFF-AR-10001216,1,7,3,5009,0.001397485,0.142857143,0.047619048
18875,OFF-BI-10002498,OFF-AR-10001216,1,7,3,5009,0.001397485,0.142857143,0.047619048
18876,OFF-BI-10004364,OFF-AR-10001216,1,12,3,5009,0.002395688,0.083333333,0.027777778
18877,OFF-PA-10003127,OFF-AR-10001216,1,6,3,5009,0.001197844,0.166666667,0.055555556
18878,OFF-PA-10004355,OFF-AR-10001216,1,5,3,5009,0.000998203,0.2,0.066666667
18879,OFF-SU-10001165,OFF-AR-10001216,1,5,3,5009,0.000998203,0.2,0.066666667
18880,OFF-SU-10001664,OFF-AR-10001216,1,7,3,5009,0.001397485,0.142857143,0.047619048
18881,OFF-AR-10001953,TEC-AC-10000303,1,7,3,5009,0.001397485,0.142857143,0.047619048
18882,OFF-BI-10004364,TEC-AC-10000303,1,12,3,5009,0.002395688,0.083333333,0.027777778
18883,OFF-LA-10002195,TEC-AC-10000303,1,5,3,5009,0.000998203,0.2,0.066666667
18884,TEC-AC-10000158,TEC-AC-10000303,1,9,3,5009,0.001796766,0.111111111,0.037037037
18885,TEC-PH-10000127,TEC-AC-10000303,1,2,3,5009,0.000399281,0.5,0.166666667
18886,TEC-PH-10000376,TEC-AC-10000303,1,7,3,5009,0.001397485,0.142857143,0.047619048
18887,OFF-AR-10001953,TEC-PH-10000923,1,7,5,5009,0.001397485,0.142857143,0.028571429
18888,OFF-EN-10003040,TEC-PH-10000923,1,4,5,5009,0.000798563,0.25,0.05
18889,OFF-LA-10003190,TEC-PH-10000923,1,9,5,5009,0.001796766,0.111111111,0.022222222
18890,OFF-ST-10001932,TEC-PH-10000923,1,7,5,5009,0.001397485,0.142857143,0.028571429
18891,OFF-ST-10003208,TEC-PH-10000923,1,12,5,5009,0.002395688,0.083333333,0.016666667
18892,OFF-AR-10001955,TEC-PH-10004080,1,8,4,5009,0.001597125,0.125,0.03125
18893,OFF-AR-10004752,TEC-PH-10004080,1,4,4,5009,0.000798563,0.25,0.0625
18894,OFF-BI-10000174,TEC-PH-10004080,1,9,4,5009,0.001796766,0.111111111,0.027777778
18895,OFF-BI-10002026,TEC-PH-10004080,1,14,4,5009,0.002794969,0.071428571,0.017857143
18896,OFF-BI-10003727,TEC-PH-10004080,1,9,4,5009,0.001796766,0.111111111,0.027777778
18897,OFF-BI-10004236,TEC-PH-10004080,1,10,4,5009,0.001996406,0.1,0.025
18898,OFF-BI-10004308,TEC-PH-10004080,1,4,4,5009,0.000798563,0.25,0.0625
18899,OFF-FA-10003467,TEC-PH-10004080,1,4,4,5009,0.000798563,0.25,0.0625
18900,OFF-PA-10000029,TEC-PH-10004080,1,6,4,5009,0.001197844,0.166666667,0.041666667
18901,OFF-PA-10000743,TEC-PH-10004080,1,6,4,5009,0.001197844,0.166666667,0.041666667
18902,OFF-ST-10000078,TEC-PH-10004080,1,11,4,5009,0.002196047,0.090909091,0.022727273
18903,TEC-CO-10004722,TEC-PH-10004080,1,5,4,5009,0.000998203,0.2,0.05
18904,TEC-PH-10002496,TEC-PH-10004080,1,9,4,5009,0.001796766,0.111111111,0.027777778
18905,OFF-AR-10001958,TEC-CO-10004722,1,7,5,5009,0.001397485,0.142857143,0.028571429
18906,OFF-BI-10003712,TEC-CO-10004722,1,11,5,5009,0.002196047,0.090909091,0.018181818
18907,OFF-BI-10004308,TEC-CO-10004722,1,4,5,5009,0.000798563,0.25,0.05
18908,OFF-BI-10004600,TEC-CO-10004722,1,8,5,5009,0.001597125,0.125,0.025
18909,OFF-EN-10002500,TEC-CO-10004722,1,7,5,5009,0.001397485,0.142857143,0.028571429
18910,OFF-PA-10000029,TEC-CO-10004722,1,6,5,5009,0.001197844,0.166666667,0.033333333
18911,OFF-PA-10002986,TEC-CO-10004722,1,11,5,5009,0.002196047,0.090909091,0.018181818
18912,OFF-ST-10001558,TEC-CO-10004722,2,11,5,5009,0.002196047,0.181818182,0.036363636
18913,TEC-PH-10001494,TEC-CO-10004722,1,4,5,5009,0.000798563,0.25,0.05
18914,TEC-PH-10003800,TEC-CO-10004722,1,5,5,5009,0.000998203,0.2,0.04
18915,TEC-PH-10004080,TEC-CO-10004722,1,4,5,5009,0.000798563,0.25,0.05
18916,OFF-AR-10001972,OFF-BI-10003876,1,3,5,5009,0.000598922,0.333333333,0.066666667
18917,OFF-BI-10002133,OFF-BI-10003876,1,8,5,5009,0.001597125,0.125,0.025
18918,OFF-ST-10003470,OFF-BI-10003876,1,6,5,5009,0.001197844,0.166666667,0.033333333
18919,TEC-AC-10004396,OFF-BI-10003876,1,3,5,5009,0.000598922,0.333333333,0.066666667
18920,OFF-AR-10001988,FUR-FU-10004071,1,3,4,5009,0.000598922,0.333333333,0.083333333
18921,OFF-PA-10001593,FUR-FU-10004071,1,5,4,5009,0.000998203,0.2,0.05
18922,OFF-PA-10004911,FUR-FU-10004071,1,5,4,5009,0.000998203,0.2,0.05
18923,OFF-ST-10001505,FUR-FU-10004071,1,8,4,5009,0.001597125,0.125,0.03125
18924,OFF-ST-10002444,FUR-FU-10004071,1,6,4,5009,0.001197844,0.166666667,0.041666667
18925,TEC-PH-10002033,FUR-FU-10004071,1,4,4,5009,0.000798563,0.25,0.0625
18926,TEC-PH-10004614,FUR-FU-10004071,1,7,4,5009,0.001397485,0.142857143,0.035714286
18927,OFF-AR-10001988,OFF-BI-10003196,1,3,8,5009,0.000598922,0.333333333,0.041666667
18928,OFF-AR-10003481,OFF-BI-10003196,1,6,8,5009,0.001197844,0.166666667,0.020833333
18929,OFF-AR-10003504,OFF-BI-10003196,1,7,8,5009,0.001397485,0.142857143,0.017857143
18930,OFF-BI-10003727,OFF-BI-10003196,1,9,8,5009,0.001796766,0.111111111,0.013888889
18931,OFF-BI-10004040,OFF-BI-10003196,1,9,8,5009,0.001796766,0.111111111,0.013888889
18932,OFF-EN-10003068,OFF-BI-10003196,1,4,8,5009,0.000798563,0.25,0.03125
18933,OFF-LA-10000262,OFF-BI-10003196,1,6,8,5009,0.001197844,0.166666667,0.020833333
18934,OFF-LA-10002787,OFF-BI-10003196,1,6,8,5009,0.001197844,0.166666667,0.020833333
18935,OFF-LA-10003498,OFF-BI-10003196,1,4,8,5009,0.000798563,0.25,0.03125
18936,OFF-LA-10003510,OFF-BI-10003196,1,11,8,5009,0.002196047,0.090909091,0.011363636
18937,OFF-PA-10003228,OFF-BI-10003196,1,5,8,5009,0.000998203,0.2,0.025
18938,OFF-ST-10001172,OFF-BI-10003196,1,5,8,5009,0.000998203,0.2,0.025
18939,TEC-AC-10000057,OFF-BI-10003196,1,5,8,5009,0.000998203,0.2,0.025
18940,TEC-AC-10000358,OFF-BI-10003196,1,6,8,5009,0.001197844,0.166666667,0.020833333
18941,TEC-AC-10000387,OFF-BI-10003196,1,3,8,5009,0.000598922,0.333333333,0.041666667
18942,TEC-AC-10002399,OFF-BI-10003196,1,6,8,5009,0.001197844,0.166666667,0.020833333
18943,TEC-AC-10003657,OFF-BI-10003196,1,5,8,5009,0.000998203,0.2,0.025
18944,TEC-MA-10002210,OFF-BI-10003196,1,2,8,5009,0.000399281,0.5,0.0625
18945,TEC-PH-10001305,OFF-BI-10003196,1,6,8,5009,0.001197844,0.166666667,0.020833333
18946,TEC-PH-10002200,OFF-BI-10003196,1,8,8,5009,0.001597125,0.125,0.015625
18947,OFF-AR-10001988,OFF-LA-10003498,1,3,4,5009,0.000598922,0.333333333,0.083333333
18948,OFF-BI-10001989,OFF-LA-10003498,1,10,4,5009,0.001996406,0.1,0.025
18949,OFF-BI-10003196,OFF-LA-10003498,1,8,4,5009,0.001597125,0.125,0.03125
18950,OFF-LA-10004484,OFF-LA-10003498,1,10,4,5009,0.001996406,0.1,0.025
18951,OFF-PA-10004947,OFF-LA-10003498,1,3,4,5009,0.000598922,0.333333333,0.083333333
18952,TEC-AC-10000057,OFF-LA-10003498,1,5,4,5009,0.000998203,0.2,0.05
18953,TEC-AC-10000358,OFF-LA-10003498,1,6,4,5009,0.001197844,0.166666667,0.041666667
18954,TEC-AC-10001714,OFF-LA-10003498,1,7,4,5009,0.001397485,0.142857143,0.035714286
18955,OFF-AR-10002221,OFF-PA-10003543,1,3,2,5009,0.000598922,0.333333333,0.166666667
18956,TEC-AC-10004353,OFF-PA-10003543,1,7,2,5009,0.001397485,0.142857143,0.071428571
18957,OFF-AR-10002240,FUR-FU-10001967,1,4,6,5009,0.000798563,0.25,0.041666667
18958,OFF-AR-10003373,FUR-FU-10001967,1,7,6,5009,0.001397485,0.142857143,0.023809524
18959,OFF-AR-10003481,FUR-FU-10001967,1,6,6,5009,0.001197844,0.166666667,0.027777778
18960,OFF-PA-10000308,FUR-FU-10001967,1,1,6,5009,0.000199641,1,0.166666667
18961,OFF-PA-10003657,FUR-FU-10001967,1,5,6,5009,0.000998203,0.2,0.033333333
18962,OFF-ST-10004180,FUR-FU-10001967,1,5,6,5009,0.000998203,0.2,0.033333333
18963,OFF-SU-10001165,FUR-FU-10001967,1,5,6,5009,0.000998203,0.2,0.033333333
18964,TEC-PH-10001819,FUR-FU-10001967,1,6,6,5009,0.001197844,0.166666667,0.027777778
18965,OFF-AR-10002240,OFF-BI-10001120,1,4,3,5009,0.000798563,0.25,0.083333333
18966,OFF-BI-10000301,OFF-BI-10001120,1,13,3,5009,0.002595328,0.076923077,0.025641026
18967,OFF-PA-10001801,OFF-BI-10001120,1,3,3,5009,0.000598922,0.333333333,0.111111111
18968,OFF-PA-10004888,OFF-BI-10001120,1,8,3,5009,0.001597125,0.125,0.041666667
18969,OFF-ST-10000736,OFF-BI-10001120,1,12,3,5009,0.002395688,0.083333333,0.027777778
18970,OFF-AR-10002255,OFF-LA-10000452,1,5,6,5009,0.000998203,0.2,0.033333333
18971,OFF-AR-10004752,OFF-LA-10000452,1,4,6,5009,0.000798563,0.25,0.041666667
18972,OFF-BI-10001628,OFF-LA-10000452,1,10,6,5009,0.001996406,0.1,0.016666667
18973,OFF-PA-10000210,OFF-LA-10000452,1,1,6,5009,0.000199641,1,0.166666667
18974,OFF-PA-10001878,OFF-LA-10000452,1,7,6,5009,0.001397485,0.142857143,0.023809524
18975,OFF-ST-10000877,OFF-LA-10000452,1,4,6,5009,0.000798563,0.25,0.041666667
18976,TEC-AC-10001266,OFF-LA-10000452,1,8,6,5009,0.001597125,0.125,0.020833333
18977,TEC-PH-10002624,OFF-LA-10000452,1,5,6,5009,0.000998203,0.2,0.033333333
18978,TEC-PH-10004896,OFF-LA-10000452,1,5,6,5009,0.000998203,0.2,0.033333333
18979,OFF-AR-10002257,OFF-AP-10004136,1,6,2,5009,0.001197844,0.166666667,0.083333333
18980,OFF-BI-10000756,OFF-AP-10004136,1,8,2,5009,0.001597125,0.125,0.0625
18981,OFF-BI-10002194,OFF-AP-10004136,1,4,2,5009,0.000798563,0.25,0.125
18982,OFF-BI-10003429,OFF-AP-10004136,1,9,2,5009,0.001796766,0.111111111,0.055555556
18983,OFF-AR-10002335,FUR-FU-10002685,1,6,2,5009,0.001197844,0.166666667,0.083333333
18984,OFF-PA-10003641,FUR-FU-10002685,1,9,2,5009,0.001796766,0.111111111,0.055555556
18985,OFF-ST-10000675,FUR-FU-10002685,1,7,2,5009,0.001397485,0.142857143,0.071428571
18986,OFF-AR-10002335,OFF-ST-10000532,1,6,6,5009,0.001197844,0.166666667,0.027777778
18987,TEC-AC-10001267,OFF-ST-10000532,1,5,6,5009,0.000998203,0.2,0.033333333
18988,OFF-AR-10002375,FUR-BO-10004360,1,7,2,5009,0.001397485,0.142857143,0.071428571
18989,OFF-BI-10002799,FUR-BO-10004360,1,7,2,5009,0.001397485,0.142857143,0.071428571
18990,OFF-PA-10002160,FUR-BO-10004360,1,8,2,5009,0.001597125,0.125,0.0625
18991,TEC-PH-10002923,FUR-BO-10004360,1,10,2,5009,0.001996406,0.1,0.05
18992,OFF-AR-10002399,FUR-BO-10002268,1,7,3,5009,0.001397485,0.142857143,0.047619048
18993,OFF-BI-10001758,FUR-BO-10002268,1,4,3,5009,0.000798563,0.25,0.083333333
18994,OFF-BI-10001982,FUR-BO-10002268,1,7,3,5009,0.001397485,0.142857143,0.047619048
18995,OFF-EN-10001137,FUR-BO-10002268,1,4,3,5009,0.000798563,0.25,0.083333333
18996,OFF-LA-10001158,FUR-BO-10002268,1,7,3,5009,0.001397485,0.142857143,0.047619048
18997,OFF-PA-10002713,FUR-BO-10002268,1,8,3,5009,0.001597125,0.125,0.041666667
18998,OFF-AR-10002766,FUR-FU-10003095,1,4,1,5009,0.000798563,0.25,0.25
18999,OFF-PA-10003001,FUR-FU-10003095,1,4,1,5009,0.000798563,0.25,0.25
19000,OFF-AR-10002766,OFF-SU-10002522,1,4,5,5009,0.000798563,0.25,0.05
19001,OFF-AR-10004022,OFF-SU-10002522,1,6,5,5009,0.001197844,0.166666667,0.033333333
19002,OFF-AR-10004582,OFF-SU-10002522,1,5,5,5009,0.000998203,0.2,0.04
19003,OFF-BI-10000174,OFF-SU-10002522,1,9,5,5009,0.001796766,0.111111111,0.022222222
19004,OFF-PA-10002195,OFF-SU-10002522,1,12,5,5009,0.002395688,0.083333333,0.016666667
19005,OFF-ST-10000991,OFF-SU-10002522,1,8,5,5009,0.001597125,0.125,0.025
19006,OFF-SU-10001218,OFF-SU-10002522,1,7,5,5009,0.001397485,0.142857143,0.028571429
19007,TEC-PH-10004774,OFF-SU-10002522,1,3,5,5009,0.000598922,0.333333333,0.066666667
19008,OFF-AR-10003056,FUR-TA-10003954,1,7,5,5009,0.001397485,0.142857143,0.028571429
19009,OFF-BI-10001308,FUR-TA-10003954,1,8,5,5009,0.001597125,0.125,0.025
19010,OFF-EN-10001509,FUR-TA-10003954,1,11,5,5009,0.002196047,0.090909091,0.018181818
19011,OFF-PA-10003363,FUR-TA-10003954,1,4,5,5009,0.000798563,0.25,0.05
19012,TEC-AC-10002800,FUR-TA-10003954,1,9,5,5009,0.001796766,0.111111111,0.022222222
19013,OFF-AR-10003056,TEC-PH-10001949,1,7,1,5009,0.001397485,0.142857143,0.142857143
19014,OFF-BI-10002215,TEC-PH-10001949,1,7,1,5009,0.001397485,0.142857143,0.142857143
19015,OFF-AR-10003087,OFF-AP-10002403,1,3,4,5009,0.000598922,0.333333333,0.083333333
19016,OFF-AR-10003217,OFF-AP-10002403,1,2,4,5009,0.000399281,0.5,0.125
19017,OFF-AR-10004344,OFF-AP-10002403,1,6,4,5009,0.001197844,0.166666667,0.041666667
19018,OFF-BI-10000014,OFF-AP-10002403,1,8,4,5009,0.001597125,0.125,0.03125
19019,OFF-BI-10002026,OFF-AP-10002403,1,14,4,5009,0.002794969,0.071428571,0.017857143
19020,OFF-LA-10000443,OFF-AP-10002403,1,8,4,5009,0.001597125,0.125,0.03125
19021,OFF-PA-10000295,OFF-AP-10002403,1,3,4,5009,0.000598922,0.333333333,0.083333333
19022,OFF-SU-10000432,OFF-AP-10002403,1,4,4,5009,0.000798563,0.25,0.0625
19023,TEC-AC-10002473,OFF-AP-10002403,1,11,4,5009,0.002196047,0.090909091,0.022727273
19024,TEC-CO-10000971,OFF-AP-10002403,1,6,4,5009,0.001197844,0.166666667,0.041666667
19025,TEC-PH-10000141,OFF-AP-10002403,1,3,4,5009,0.000598922,0.333333333,0.083333333
19026,OFF-AR-10003156,FUR-CH-10000988,1,5,10,5009,0.000998203,0.2,0.02
19027,OFF-BI-10001524,FUR-CH-10000988,1,14,10,5009,0.002794969,0.071428571,0.007142857
19028,OFF-BI-10001525,FUR-CH-10000988,1,8,10,5009,0.001597125,0.125,0.0125
19029,OFF-EN-10001453,FUR-CH-10000988,1,5,10,5009,0.000998203,0.2,0.02
19030,OFF-FA-10000490,FUR-CH-10000988,1,5,10,5009,0.000998203,0.2,0.02
19031,OFF-PA-10003205,FUR-CH-10000988,1,2,10,5009,0.000399281,0.5,0.05
19032,OFF-AR-10003158,OFF-PA-10001622,1,5,4,5009,0.000998203,0.2,0.05
19033,OFF-BI-10000343,OFF-PA-10001622,1,12,4,5009,0.002395688,0.083333333,0.020833333
19034,OFF-PA-10000418,OFF-PA-10001622,1,6,4,5009,0.001197844,0.166666667,0.041666667
19035,TEC-PH-10002660,OFF-PA-10001622,1,6,4,5009,0.001197844,0.166666667,0.041666667
19036,OFF-AR-10003183,OFF-PA-10000552,1,8,5,5009,0.001597125,0.125,0.025
19037,OFF-BI-10003707,OFF-PA-10000552,1,11,5,5009,0.002196047,0.090909091,0.018181818
19038,OFF-FA-10001135,OFF-PA-10000552,1,3,5,5009,0.000598922,0.333333333,0.066666667
19039,TEC-PH-10000895,OFF-PA-10000552,1,8,5,5009,0.001597125,0.125,0.025
19040,OFF-AR-10003338,OFF-PA-10001461,1,7,2,5009,0.001397485,0.142857143,0.071428571
19041,OFF-BI-10002764,OFF-PA-10001461,1,8,2,5009,0.001597125,0.125,0.0625
19042,OFF-BI-10004728,OFF-PA-10001461,1,13,2,5009,0.002595328,0.076923077,0.038461538
19043,OFF-EN-10001509,OFF-PA-10001461,1,11,2,5009,0.002196047,0.090909091,0.045454545
19044,OFF-PA-10002479,OFF-PA-10001461,1,8,2,5009,0.001597125,0.125,0.0625
19045,TEC-AC-10000358,OFF-PA-10001461,1,6,2,5009,0.001197844,0.166666667,0.083333333
19046,OFF-AR-10003373,OFF-AR-10001118,1,7,2,5009,0.001397485,0.142857143,0.071428571
19047,OFF-BI-10001575,OFF-AR-10001118,1,6,2,5009,0.001197844,0.166666667,0.083333333
19048,OFF-BI-10001982,OFF-AR-10001118,1,7,2,5009,0.001397485,0.142857143,0.071428571
19049,OFF-EN-10000927,OFF-AR-10001118,1,4,2,5009,0.000798563,0.25,0.125
19050,OFF-LA-10002312,OFF-AR-10001118,1,5,2,5009,0.000998203,0.2,0.1
19051,OFF-LA-10003510,OFF-AR-10001118,1,11,2,5009,0.002196047,0.090909091,0.045454545
19052,OFF-AR-10003469,FUR-FU-10003347,1,8,6,5009,0.001597125,0.125,0.020833333
19053,OFF-BI-10000069,FUR-FU-10003347,1,8,6,5009,0.001597125,0.125,0.020833333
19054,OFF-BI-10000315,FUR-FU-10003347,1,7,6,5009,0.001397485,0.142857143,0.023809524
19055,OFF-BI-10000632,FUR-FU-10003347,1,11,6,5009,0.002196047,0.090909091,0.015151515
19056,OFF-BI-10001543,FUR-FU-10003347,1,8,6,5009,0.001597125,0.125,0.020833333
19057,OFF-PA-10001934,FUR-FU-10003347,1,8,6,5009,0.001597125,0.125,0.020833333
19058,OFF-ST-10002583,FUR-FU-10003347,1,7,6,5009,0.001397485,0.142857143,0.023809524
19059,TEC-AC-10001109,FUR-FU-10003347,1,9,6,5009,0.001796766,0.111111111,0.018518519
19060,TEC-AC-10004901,FUR-FU-10003347,1,4,6,5009,0.000798563,0.25,0.041666667
19061,TEC-PH-10003580,FUR-FU-10003347,1,4,6,5009,0.000798563,0.25,0.041666667
19062,OFF-AR-10003478,FUR-FU-10003577,1,6,3,5009,0.001197844,0.166666667,0.055555556
19063,OFF-BI-10000546,FUR-FU-10003577,1,12,3,5009,0.002395688,0.083333333,0.027777778
19064,OFF-BI-10001982,FUR-FU-10003577,1,7,3,5009,0.001397485,0.142857143,0.047619048
19065,OFF-BI-10003638,FUR-FU-10003577,1,8,3,5009,0.001597125,0.125,0.041666667
19066,OFF-PA-10000418,FUR-FU-10003577,1,6,3,5009,0.001197844,0.166666667,0.055555556
19067,OFF-PA-10002230,FUR-FU-10003577,1,4,3,5009,0.000798563,0.25,0.083333333
19068,OFF-AR-10003481,OFF-PA-10003971,1,6,4,5009,0.001197844,0.166666667,0.041666667
19069,OFF-AR-10004685,OFF-PA-10003971,1,7,4,5009,0.001397485,0.142857143,0.035714286
19070,OFF-ST-10001490,OFF-PA-10003971,1,13,4,5009,0.002595328,0.076923077,0.019230769
19071,TEC-AC-10000023,OFF-PA-10003971,1,5,4,5009,0.000998203,0.2,0.05
19072,OFF-AR-10003481,TEC-AC-10000023,1,6,5,5009,0.001197844,0.166666667,0.033333333
19073,OFF-BI-10000138,TEC-AC-10000023,1,8,5,5009,0.001597125,0.125,0.025
19074,OFF-PA-10003971,TEC-AC-10000023,1,4,5,5009,0.000798563,0.25,0.05
19075,OFF-ST-10001490,TEC-AC-10000023,1,13,5,5009,0.002595328,0.076923077,0.015384615
19076,TEC-AC-10004209,TEC-AC-10000023,1,5,5,5009,0.000998203,0.2,0.04
19077,TEC-PH-10001750,TEC-AC-10000023,1,8,5,5009,0.001597125,0.125,0.025
19078,OFF-AR-10003481,TEC-AC-10000387,1,6,3,5009,0.001197844,0.166666667,0.055555556
19079,OFF-BI-10003196,TEC-AC-10000387,1,8,3,5009,0.001597125,0.125,0.041666667
19080,OFF-BI-10004040,TEC-AC-10000387,1,9,3,5009,0.001796766,0.111111111,0.037037037
19081,OFF-LA-10000262,TEC-AC-10000387,1,6,3,5009,0.001197844,0.166666667,0.055555556
19082,OFF-ST-10001291,TEC-AC-10000387,1,5,3,5009,0.000998203,0.2,0.066666667
19083,OFF-AR-10003514,FUR-BO-10003034,1,8,5,5009,0.001597125,0.125,0.025
19084,OFF-BI-10001031,FUR-BO-10003034,1,8,5,5009,0.001597125,0.125,0.025
19085,OFF-BI-10003655,FUR-BO-10003034,1,2,5,5009,0.000399281,0.5,0.1
19086,OFF-PA-10000069,FUR-BO-10003034,1,3,5,5009,0.000598922,0.333333333,0.066666667
